vBestLabels1,vBestLabels2,vBestLabels3,vBestLabels4,vBestLabels5,vBestLabels6,vBestLabels7
14959,0.132594982890691,2,Polygon,Autoencoder,jaccard,weighted
14960,0.132594982890691,5,Polygon,Autoencoder,jaccard,weighted
14961,0.132594982890691,10,Polygon,Autoencoder,jaccard,weighted
14962,0.132594982890691,20,Polygon,Autoencoder,jaccard,weighted
14963,0.132594982890691,2,Histogram,Autoencoder,jaccard,weighted
14964,0.132594982890691,5,Histogram,Autoencoder,jaccard,weighted
14965,0.132594982890691,10,Histogram,Autoencoder,jaccard,weighted
14966,0.132594982890691,20,Histogram,Autoencoder,jaccard,weighted
14967,0.132594982890691,2,Polygon,LLC,jaccard,weighted
14968,0.132594982890691,5,Polygon,LLC,jaccard,weighted
14969,0.132594982890691,10,Polygon,LLC,jaccard,weighted
14970,0.132594982890691,20,Polygon,LLC,jaccard,weighted
14971,0.132594982890691,2,Histogram,LLC,jaccard,weighted
14972,0.132594982890691,10,Histogram,LLC,jaccard,weighted
14973,0.132594982890691,20,Histogram,LLC,jaccard,weighted
14974,0.132594982890691,2,Polygon,ManifoldChart,jaccard,weighted
14975,0.132594982890691,2,Polygon,NCA,jaccard,weighted
14976,0.132594982890691,5,Polygon,NCA,jaccard,weighted
14977,0.132594982890691,10,Polygon,NCA,jaccard,weighted
14978,0.132594982890691,20,Polygon,NCA,jaccard,weighted
14979,0.132594982890691,2,Histogram,NCA,jaccard,weighted
14980,0.132594982890691,5,Histogram,NCA,jaccard,weighted
14981,0.132594982890691,10,Histogram,NCA,jaccard,weighted
14982,0.132594982890691,20,Histogram,NCA,jaccard,weighted
14983,0.132594982890691,2,Polygon,MCML,jaccard,weighted
14984,0.132594982890691,5,Polygon,MCML,jaccard,weighted
14985,0.132594982890691,10,Polygon,MCML,jaccard,weighted
14986,0.132594982890691,20,Polygon,MCML,jaccard,weighted
14987,0.132594982890691,2,Histogram,MCML,jaccard,weighted
14988,0.132594982890691,5,Histogram,MCML,jaccard,weighted
14989,0.132594982890691,10,Histogram,MCML,jaccard,weighted
14990,0.132594982890691,20,Histogram,MCML,jaccard,weighted
14991,0.132594982890691,2,Polygon,LMNN,jaccard,weighted
14992,0.132594982890691,5,Polygon,LMNN,jaccard,weighted
14993,0.132594982890691,10,Polygon,LMNN,jaccard,weighted
14994,0.132594982890691,20,Polygon,LMNN,jaccard,weighted
14995,0.132594982890691,2,Histogram,LMNN,jaccard,weighted
14996,0.132594982890691,5,Histogram,LMNN,jaccard,weighted
14997,0.132594982890691,10,Histogram,LMNN,jaccard,weighted
14998,0.132594982890691,20,Histogram,LMNN,jaccard,weighted
14999,0.132594982890691,2,Polygon,LPP,cosine,ward
15000,0.132594982890691,2,Polygon,CFA,correlation,ward
15001,0.132594982890691,2,Polygon,LPP,spearman,ward
15002,0.132594982890691,2,Polygon,LLTSA,spearman,ward
15003,0.132594982890691,2,Polygon,Autoencoder,spearman,ward
15004,0.132594982890691,5,Polygon,Autoencoder,spearman,ward
15005,0.132594982890691,20,Polygon,Autoencoder,spearman,ward
15006,0.132594982890691,10,Polygon,LLC,spearman,ward
15007,0.132594982890691,2,Polygon,CFA,spearman,ward
15008,0.132594982890691,5,Polygon,CFA,spearman,ward
15009,0.132594982890691,10,Polygon,CFA,spearman,ward
15010,0.132594982890691,2,Polygon,PCA,hamming,ward
15011,0.132594982890691,5,Polygon,PCA,hamming,ward
15012,0.132594982890691,10,Polygon,PCA,hamming,ward
15013,0.132594982890691,20,Polygon,PCA,hamming,ward
15014,0.132594982890691,2,Histogram,PCA,hamming,ward
15015,0.132594982890691,5,Histogram,PCA,hamming,ward
15016,0.132594982890691,10,Histogram,PCA,hamming,ward
15017,0.132594982890691,20,Histogram,PCA,hamming,ward
15018,0.132594982890691,2,Polygon,LDA,hamming,ward
15019,0.132594982890691,5,Polygon,LDA,hamming,ward
15020,0.132594982890691,10,Polygon,LDA,hamming,ward
15021,0.132594982890691,20,Polygon,LDA,hamming,ward
15022,0.132594982890691,2,Polygon,MDS,hamming,ward
15023,0.132594982890691,5,Polygon,MDS,hamming,ward
15024,0.132594982890691,10,Polygon,MDS,hamming,ward
15025,0.132594982890691,20,Polygon,MDS,hamming,ward
15026,0.132594982890691,2,Histogram,MDS,hamming,ward
15027,0.132594982890691,5,Histogram,MDS,hamming,ward
15028,0.132594982890691,10,Histogram,MDS,hamming,ward
15029,0.132594982890691,20,Histogram,MDS,hamming,ward
15030,0.132594982890691,2,Polygon,ProbPCA,hamming,ward
15031,0.132594982890691,5,Polygon,ProbPCA,hamming,ward
15032,0.132594982890691,10,Polygon,ProbPCA,hamming,ward
15033,0.132594982890691,20,Polygon,ProbPCA,hamming,ward
15034,0.132594982890691,2,Histogram,ProbPCA,hamming,ward
15035,0.132594982890691,5,Histogram,ProbPCA,hamming,ward
15036,0.132594982890691,10,Histogram,ProbPCA,hamming,ward
15037,0.132594982890691,20,Histogram,ProbPCA,hamming,ward
15038,0.132594982890691,2,Polygon,FactorAnalysis,hamming,ward
15039,0.132594982890691,5,Polygon,FactorAnalysis,hamming,ward
15040,0.132594982890691,10,Polygon,FactorAnalysis,hamming,ward
15041,0.132594982890691,20,Polygon,FactorAnalysis,hamming,ward
15042,0.132594982890691,2,Histogram,FactorAnalysis,hamming,ward
15043,0.132594982890691,5,Histogram,FactorAnalysis,hamming,ward
15044,0.132594982890691,10,Histogram,FactorAnalysis,hamming,ward
15045,0.132594982890691,20,Histogram,FactorAnalysis,hamming,ward
15046,0.132594982890691,2,Polygon,GPLVM,hamming,ward
15047,0.132594982890691,5,Polygon,GPLVM,hamming,ward
15048,0.132594982890691,10,Polygon,GPLVM,hamming,ward
15049,0.132594982890691,20,Polygon,GPLVM,hamming,ward
15050,0.132594982890691,2,Histogram,GPLVM,hamming,ward
15051,0.132594982890691,5,Histogram,GPLVM,hamming,ward
15052,0.132594982890691,10,Histogram,GPLVM,hamming,ward
15053,0.132594982890691,20,Histogram,GPLVM,hamming,ward
15054,0.132594982890691,2,Polygon,Sammon,hamming,ward
15055,0.132594982890691,5,Polygon,Sammon,hamming,ward
15056,0.132594982890691,10,Polygon,Sammon,hamming,ward
15057,0.132594982890691,20,Polygon,Sammon,hamming,ward
15058,0.132594982890691,2,Histogram,Sammon,hamming,ward
15059,0.132594982890691,5,Histogram,Sammon,hamming,ward
15060,0.132594982890691,10,Histogram,Sammon,hamming,ward
15061,0.132594982890691,20,Histogram,Sammon,hamming,ward
15062,0.132594982890691,2,Polygon,Isomap,hamming,ward
15063,0.132594982890691,5,Polygon,Isomap,hamming,ward
15064,0.132594982890691,10,Polygon,Isomap,hamming,ward
15065,0.132594982890691,20,Polygon,Isomap,hamming,ward
15066,0.132594982890691,2,Histogram,Isomap,hamming,ward
15067,0.132594982890691,5,Histogram,Isomap,hamming,ward
15068,0.132594982890691,10,Histogram,Isomap,hamming,ward
15069,0.132594982890691,20,Histogram,Isomap,hamming,ward
15070,0.132594982890691,2,Polygon,LandmarkIsomap,hamming,ward
15071,0.132594982890691,5,Polygon,LandmarkIsomap,hamming,ward
15072,0.132594982890691,10,Polygon,LandmarkIsomap,hamming,ward
15073,0.132594982890691,20,Polygon,LandmarkIsomap,hamming,ward
15074,0.132594982890691,2,Histogram,LandmarkIsomap,hamming,ward
15075,0.132594982890691,5,Histogram,LandmarkIsomap,hamming,ward
15076,0.132594982890691,10,Histogram,LandmarkIsomap,hamming,ward
15077,0.132594982890691,20,Histogram,LandmarkIsomap,hamming,ward
15078,0.132594982890691,2,Polygon,LLE,hamming,ward
15079,0.132594982890691,5,Polygon,LLE,hamming,ward
15080,0.132594982890691,10,Polygon,LLE,hamming,ward
15081,0.132594982890691,20,Polygon,LLE,hamming,ward
15082,0.132594982890691,2,Histogram,LLE,hamming,ward
15083,0.132594982890691,5,Histogram,LLE,hamming,ward
15084,0.132594982890691,10,Histogram,LLE,hamming,ward
15085,0.132594982890691,20,Histogram,LLE,hamming,ward
15086,0.132594982890691,2,Polygon,Laplacian,hamming,ward
15087,0.132594982890691,5,Polygon,Laplacian,hamming,ward
15088,0.132594982890691,10,Polygon,Laplacian,hamming,ward
15089,0.132594982890691,20,Polygon,Laplacian,hamming,ward
15090,0.132594982890691,2,Histogram,Laplacian,hamming,ward
15091,0.132594982890691,5,Histogram,Laplacian,hamming,ward
15092,0.132594982890691,10,Histogram,Laplacian,hamming,ward
15093,0.132594982890691,20,Histogram,Laplacian,hamming,ward
15094,0.132594982890691,2,Polygon,DiffusionMaps,hamming,ward
15095,0.132594982890691,5,Polygon,DiffusionMaps,hamming,ward
15096,0.132594982890691,10,Polygon,DiffusionMaps,hamming,ward
15097,0.132594982890691,20,Polygon,DiffusionMaps,hamming,ward
15098,0.132594982890691,2,Histogram,DiffusionMaps,hamming,ward
15099,0.132594982890691,5,Histogram,DiffusionMaps,hamming,ward
15100,0.132594982890691,10,Histogram,DiffusionMaps,hamming,ward
15101,0.132594982890691,20,Histogram,DiffusionMaps,hamming,ward
15102,0.132594982890691,2,Polygon,SNE,hamming,ward
15103,0.132594982890691,5,Polygon,SNE,hamming,ward
15104,0.132594982890691,10,Polygon,SNE,hamming,ward
15105,0.132594982890691,20,Polygon,SNE,hamming,ward
15106,0.132594982890691,2,Histogram,SNE,hamming,ward
15107,0.132594982890691,5,Histogram,SNE,hamming,ward
15108,0.132594982890691,10,Histogram,SNE,hamming,ward
15109,0.132594982890691,20,Histogram,SNE,hamming,ward
15110,0.132594982890691,2,Polygon,SymSNE,hamming,ward
15111,0.132594982890691,5,Polygon,SymSNE,hamming,ward
15112,0.132594982890691,10,Polygon,SymSNE,hamming,ward
15113,0.132594982890691,20,Polygon,SymSNE,hamming,ward
15114,0.132594982890691,2,Histogram,SymSNE,hamming,ward
15115,0.132594982890691,5,Histogram,SymSNE,hamming,ward
15116,0.132594982890691,10,Histogram,SymSNE,hamming,ward
15117,0.132594982890691,20,Histogram,SymSNE,hamming,ward
15118,0.132594982890691,2,Polygon,tSNE,hamming,ward
15119,0.132594982890691,5,Polygon,tSNE,hamming,ward
15120,0.132594982890691,10,Polygon,tSNE,hamming,ward
15121,0.132594982890691,20,Polygon,tSNE,hamming,ward
15122,0.132594982890691,2,Histogram,tSNE,hamming,ward
15123,0.132594982890691,5,Histogram,tSNE,hamming,ward
15124,0.132594982890691,10,Histogram,tSNE,hamming,ward
15125,0.132594982890691,20,Histogram,tSNE,hamming,ward
15126,0.132594982890691,5,Polygon,LPP,hamming,ward
15127,0.132594982890691,10,Polygon,LPP,hamming,ward
15128,0.132594982890691,20,Polygon,LPP,hamming,ward
15129,0.132594982890691,2,Polygon,NPE,hamming,ward
15130,0.132594982890691,5,Polygon,NPE,hamming,ward
15131,0.132594982890691,10,Polygon,NPE,hamming,ward
15132,0.132594982890691,20,Polygon,NPE,hamming,ward
15133,0.132594982890691,2,Histogram,NPE,hamming,ward
15134,0.132594982890691,5,Histogram,NPE,hamming,ward
15135,0.132594982890691,10,Histogram,NPE,hamming,ward
15136,0.132594982890691,20,Histogram,NPE,hamming,ward
15137,0.132594982890691,5,Polygon,LLTSA,hamming,ward
15138,0.132594982890691,10,Polygon,LLTSA,hamming,ward
15139,0.132594982890691,20,Polygon,LLTSA,hamming,ward
15140,0.132594982890691,2,Polygon,SPE,hamming,ward
15141,0.132594982890691,5,Polygon,SPE,hamming,ward
15142,0.132594982890691,10,Polygon,SPE,hamming,ward
15143,0.132594982890691,20,Polygon,SPE,hamming,ward
15144,0.132594982890691,2,Histogram,SPE,hamming,ward
15145,0.132594982890691,5,Histogram,SPE,hamming,ward
15146,0.132594982890691,10,Histogram,SPE,hamming,ward
15147,0.132594982890691,20,Histogram,SPE,hamming,ward
15148,0.132594982890691,2,Polygon,Autoencoder,hamming,ward
15149,0.132594982890691,5,Polygon,Autoencoder,hamming,ward
15150,0.132594982890691,10,Polygon,Autoencoder,hamming,ward
15151,0.132594982890691,20,Polygon,Autoencoder,hamming,ward
15152,0.132594982890691,2,Histogram,Autoencoder,hamming,ward
15153,0.132594982890691,5,Histogram,Autoencoder,hamming,ward
15154,0.132594982890691,10,Histogram,Autoencoder,hamming,ward
15155,0.132594982890691,20,Histogram,Autoencoder,hamming,ward
15156,0.132594982890691,2,Polygon,LLC,hamming,ward
15157,0.132594982890691,5,Polygon,LLC,hamming,ward
15158,0.132594982890691,10,Polygon,LLC,hamming,ward
15159,0.132594982890691,20,Polygon,LLC,hamming,ward
15160,0.132594982890691,2,Histogram,LLC,hamming,ward
15161,0.132594982890691,10,Histogram,LLC,hamming,ward
15162,0.132594982890691,20,Histogram,LLC,hamming,ward
15163,0.132594982890691,2,Polygon,ManifoldChart,hamming,ward
15164,0.132594982890691,2,Polygon,NCA,hamming,ward
15165,0.132594982890691,5,Polygon,NCA,hamming,ward
15166,0.132594982890691,10,Polygon,NCA,hamming,ward
15167,0.132594982890691,20,Polygon,NCA,hamming,ward
15168,0.132594982890691,2,Histogram,NCA,hamming,ward
15169,0.132594982890691,5,Histogram,NCA,hamming,ward
15170,0.132594982890691,10,Histogram,NCA,hamming,ward
15171,0.132594982890691,20,Histogram,NCA,hamming,ward
15172,0.132594982890691,2,Polygon,MCML,hamming,ward
15173,0.132594982890691,5,Polygon,MCML,hamming,ward
15174,0.132594982890691,10,Polygon,MCML,hamming,ward
15175,0.132594982890691,20,Polygon,MCML,hamming,ward
15176,0.132594982890691,2,Histogram,MCML,hamming,ward
15177,0.132594982890691,5,Histogram,MCML,hamming,ward
15178,0.132594982890691,10,Histogram,MCML,hamming,ward
15179,0.132594982890691,20,Histogram,MCML,hamming,ward
15180,0.132594982890691,2,Polygon,LMNN,hamming,ward
15181,0.132594982890691,5,Polygon,LMNN,hamming,ward
15182,0.132594982890691,10,Polygon,LMNN,hamming,ward
15183,0.132594982890691,20,Polygon,LMNN,hamming,ward
15184,0.132594982890691,2,Histogram,LMNN,hamming,ward
15185,0.132594982890691,5,Histogram,LMNN,hamming,ward
15186,0.132594982890691,10,Histogram,LMNN,hamming,ward
15187,0.132594982890691,20,Histogram,LMNN,hamming,ward
15188,0.132594982890691,2,Polygon,PCA,jaccard,ward
15189,0.132594982890691,5,Polygon,PCA,jaccard,ward
15190,0.132594982890691,10,Polygon,PCA,jaccard,ward
15191,0.132594982890691,20,Polygon,PCA,jaccard,ward
15192,0.132594982890691,2,Histogram,PCA,jaccard,ward
15193,0.132594982890691,5,Histogram,PCA,jaccard,ward
15194,0.132594982890691,10,Histogram,PCA,jaccard,ward
15195,0.132594982890691,20,Histogram,PCA,jaccard,ward
15196,0.132594982890691,2,Polygon,LDA,jaccard,ward
15197,0.132594982890691,5,Polygon,LDA,jaccard,ward
15198,0.132594982890691,10,Polygon,LDA,jaccard,ward
15199,0.132594982890691,20,Polygon,LDA,jaccard,ward
15200,0.132594982890691,2,Polygon,MDS,jaccard,ward
15201,0.132594982890691,5,Polygon,MDS,jaccard,ward
15202,0.132594982890691,10,Polygon,MDS,jaccard,ward
15203,0.132594982890691,20,Polygon,MDS,jaccard,ward
15204,0.132594982890691,2,Histogram,MDS,jaccard,ward
15205,0.132594982890691,5,Histogram,MDS,jaccard,ward
15206,0.132594982890691,10,Histogram,MDS,jaccard,ward
15207,0.132594982890691,20,Histogram,MDS,jaccard,ward
15208,0.132594982890691,2,Polygon,ProbPCA,jaccard,ward
15209,0.132594982890691,5,Polygon,ProbPCA,jaccard,ward
15210,0.132594982890691,10,Polygon,ProbPCA,jaccard,ward
15211,0.132594982890691,20,Polygon,ProbPCA,jaccard,ward
15212,0.132594982890691,2,Histogram,ProbPCA,jaccard,ward
15213,0.132594982890691,5,Histogram,ProbPCA,jaccard,ward
15214,0.132594982890691,10,Histogram,ProbPCA,jaccard,ward
15215,0.132594982890691,20,Histogram,ProbPCA,jaccard,ward
15216,0.132594982890691,2,Polygon,FactorAnalysis,jaccard,ward
15217,0.132594982890691,5,Polygon,FactorAnalysis,jaccard,ward
15218,0.132594982890691,10,Polygon,FactorAnalysis,jaccard,ward
15219,0.132594982890691,20,Polygon,FactorAnalysis,jaccard,ward
15220,0.132594982890691,2,Histogram,FactorAnalysis,jaccard,ward
15221,0.132594982890691,5,Histogram,FactorAnalysis,jaccard,ward
15222,0.132594982890691,10,Histogram,FactorAnalysis,jaccard,ward
15223,0.132594982890691,20,Histogram,FactorAnalysis,jaccard,ward
15224,0.132594982890691,2,Polygon,GPLVM,jaccard,ward
15225,0.132594982890691,5,Polygon,GPLVM,jaccard,ward
15226,0.132594982890691,10,Polygon,GPLVM,jaccard,ward
15227,0.132594982890691,20,Polygon,GPLVM,jaccard,ward
15228,0.132594982890691,2,Histogram,GPLVM,jaccard,ward
15229,0.132594982890691,5,Histogram,GPLVM,jaccard,ward
15230,0.132594982890691,10,Histogram,GPLVM,jaccard,ward
15231,0.132594982890691,20,Histogram,GPLVM,jaccard,ward
15232,0.132594982890691,2,Polygon,Sammon,jaccard,ward
15233,0.132594982890691,5,Polygon,Sammon,jaccard,ward
15234,0.132594982890691,10,Polygon,Sammon,jaccard,ward
15235,0.132594982890691,20,Polygon,Sammon,jaccard,ward
15236,0.132594982890691,2,Histogram,Sammon,jaccard,ward
15237,0.132594982890691,5,Histogram,Sammon,jaccard,ward
15238,0.132594982890691,10,Histogram,Sammon,jaccard,ward
15239,0.132594982890691,20,Histogram,Sammon,jaccard,ward
15240,0.132594982890691,2,Polygon,Isomap,jaccard,ward
15241,0.132594982890691,5,Polygon,Isomap,jaccard,ward
15242,0.132594982890691,10,Polygon,Isomap,jaccard,ward
15243,0.132594982890691,20,Polygon,Isomap,jaccard,ward
15244,0.132594982890691,2,Histogram,Isomap,jaccard,ward
15245,0.132594982890691,5,Histogram,Isomap,jaccard,ward
15246,0.132594982890691,10,Histogram,Isomap,jaccard,ward
15247,0.132594982890691,20,Histogram,Isomap,jaccard,ward
15248,0.132594982890691,2,Polygon,LandmarkIsomap,jaccard,ward
15249,0.132594982890691,5,Polygon,LandmarkIsomap,jaccard,ward
15250,0.132594982890691,10,Polygon,LandmarkIsomap,jaccard,ward
15251,0.132594982890691,20,Polygon,LandmarkIsomap,jaccard,ward
15252,0.132594982890691,2,Histogram,LandmarkIsomap,jaccard,ward
15253,0.132594982890691,5,Histogram,LandmarkIsomap,jaccard,ward
15254,0.132594982890691,10,Histogram,LandmarkIsomap,jaccard,ward
15255,0.132594982890691,20,Histogram,LandmarkIsomap,jaccard,ward
15256,0.132594982890691,2,Polygon,LLE,jaccard,ward
15257,0.132594982890691,5,Polygon,LLE,jaccard,ward
15258,0.132594982890691,10,Polygon,LLE,jaccard,ward
15259,0.132594982890691,20,Polygon,LLE,jaccard,ward
15260,0.132594982890691,2,Histogram,LLE,jaccard,ward
15261,0.132594982890691,5,Histogram,LLE,jaccard,ward
15262,0.132594982890691,10,Histogram,LLE,jaccard,ward
15263,0.132594982890691,20,Histogram,LLE,jaccard,ward
15264,0.132594982890691,2,Polygon,Laplacian,jaccard,ward
15265,0.132594982890691,5,Polygon,Laplacian,jaccard,ward
15266,0.132594982890691,10,Polygon,Laplacian,jaccard,ward
15267,0.132594982890691,20,Polygon,Laplacian,jaccard,ward
15268,0.132594982890691,2,Histogram,Laplacian,jaccard,ward
15269,0.132594982890691,5,Histogram,Laplacian,jaccard,ward
15270,0.132594982890691,10,Histogram,Laplacian,jaccard,ward
15271,0.132594982890691,20,Histogram,Laplacian,jaccard,ward
15272,0.132594982890691,2,Polygon,DiffusionMaps,jaccard,ward
15273,0.132594982890691,5,Polygon,DiffusionMaps,jaccard,ward
15274,0.132594982890691,10,Polygon,DiffusionMaps,jaccard,ward
15275,0.132594982890691,20,Polygon,DiffusionMaps,jaccard,ward
15276,0.132594982890691,2,Histogram,DiffusionMaps,jaccard,ward
15277,0.132594982890691,5,Histogram,DiffusionMaps,jaccard,ward
15278,0.132594982890691,10,Histogram,DiffusionMaps,jaccard,ward
15279,0.132594982890691,20,Histogram,DiffusionMaps,jaccard,ward
15280,0.132594982890691,2,Polygon,SNE,jaccard,ward
15281,0.132594982890691,5,Polygon,SNE,jaccard,ward
15282,0.132594982890691,10,Polygon,SNE,jaccard,ward
15283,0.132594982890691,20,Polygon,SNE,jaccard,ward
15284,0.132594982890691,2,Histogram,SNE,jaccard,ward
15285,0.132594982890691,5,Histogram,SNE,jaccard,ward
15286,0.132594982890691,10,Histogram,SNE,jaccard,ward
15287,0.132594982890691,20,Histogram,SNE,jaccard,ward
15288,0.132594982890691,2,Polygon,SymSNE,jaccard,ward
15289,0.132594982890691,5,Polygon,SymSNE,jaccard,ward
15290,0.132594982890691,10,Polygon,SymSNE,jaccard,ward
15291,0.132594982890691,20,Polygon,SymSNE,jaccard,ward
15292,0.132594982890691,2,Histogram,SymSNE,jaccard,ward
15293,0.132594982890691,5,Histogram,SymSNE,jaccard,ward
15294,0.132594982890691,10,Histogram,SymSNE,jaccard,ward
15295,0.132594982890691,20,Histogram,SymSNE,jaccard,ward
15296,0.132594982890691,2,Polygon,tSNE,jaccard,ward
